words,sentence #,tag
NO.,39,O
150228,39,O
DATED,39,O
12-10-2019.,39,O
FOB,40,Incoterms
ANY,40,Incoterms
INDIAN,40,Incoterms
SEAPORT,40,Incoterms
PHARMACEUTICAL,40,O
ALLOPATHIC,40,O
RAW,40,O
MATERIAL,40,O
OF,40,O
PHARMACEUTICAL,40,O
GRADE,40,O
QTY,40,O
500.00,40,Quantity
KGS,40,Quantity
ATENOLOL,40,GoodsDescription
BP,40,GoodsDescription
AT,40,GoodsDescription
USD,40,UnitPriceAmount
20.50,40,UnitPriceAmount
PER,40,UnitPriceAmount
KG,40,UnitPriceAmount
AS,40,O
PER,40,UnitPriceAmount
INDENT,40,O
NO.,40,O
858/2019,40,O
DATED,40,O
14-11-2019,40,O
OF,40,O
M/S,40,O
GUDIA,40,O
PVT,40,O
LTD,40,O
KARACHI,40,O
PAKISTAN,40,O
CFR,41,Incoterms
PORT,41,Incoterms
QASIM,41,Incoterms
PAKISTAN,41,Incoterms
TOTAL,41,O
QTY,41,O
10050,41,Quantity
KGS,41,Quantity
COTTOCLARIN,41,GoodsDescription
KD,41,GoodsDescription
AT,41,O
EURO,41,UnitPriceAmount
2.10,41,UnitPriceAmount
PER,41,UnitPriceAmount
KG,41,UnitPriceAmount
AS,41,Incoterms
PER,41,UnitPriceAmount
BENEFICIARY,41,O
PROFORMA,41,O
INVOICE,41,O
NO.,41,O
9200035709,41,O
DATED,41,O
07-NOV-2019,41,O
CPT,42,Incoterms
KARACHI,42,Incoterms
AIRPORT,42,Incoterms
MICROSCOPES,42,GoodsDescription
AS,42,O
PER,42,O
BENEFICIARY'S,42,O
PROFORMA,42,O
INVOICE,42,O
NO.,42,O
2MKA0115,42,O
DATED,42,O
28.10.2019,42,O
CPT,43,Incoterms
LAHORE,43,Incoterms
AIRPORT,43,Incoterms
PAKISTAN,43,Incoterms
BUILDING,43,GoodsDescription
CONTROL,43,GoodsDescription
EQUIPMENT,43,GoodsDescription
ACCORDING,43,O
TO,43,O
PERFORMA,43,O
INVOICE,43,O
NO.,43,O
21003860,43,O
DATED,43,O
11-09-2019,43,O
CFR,44,Incoterms
KARACHI,44,Incoterms
SEAPORT,44,Incoterms
/,44,Incoterms
PORT,44,Incoterms
QASIM,44,Incoterms
PAKISTAN,44,Incoterms
1-QTY,44,O
105,44,Quantity
MT,44,Quantity
WASTE,44,GoodsDescription
PAPER-OCC,44,O
IN,44,O
COMPRESSED,44,O
BALES,44,O
AT,44,O
USD,44,UnitPriceAmount
123.00,44,UnitPriceAmount
PER,44,GoodsDescription
MT,44,Quantity
2-QTY,44,O
102,44,Quantity
MT,44,Quantity
WASTE,44,GoodsDescription
PAPER-BBC,44,O
IN,44,O
COMPRESSED,44,O
BALES,44,O
AT,44,O
USD,44,UnitPriceAmount
118.00,44,UnitPriceAmount
PER,44,GoodsDescription
MT,44,Quantity
AS,44,GoodsDescription
PER,44,GoodsDescription
APPLICANT,44,O
PURCHASE,44,O
ORDER,44,O
NO.,44,O
APB/15/19,44,O
DATED,44,O
25-NOV-2019,44,O
AND,44,O
PERFORMA,44,O
INVOICE,44,O
NO,44,O
191124,44,O
DATED,44,O
24-11-2019,44,O
CPT,45,Incoterms
LAHORE,45,Incoterms
AIRPORT,45,Incoterms
PAKISTAN,45,Incoterms
PHARMACEUTICAL,45,GoodsDescription
ALLOPATHIC,45,GoodsDescription
RAW,45,GoodsDescription
MATERIAL,45,GoodsDescription
OF,45,O
PHARMACEUTICAL,45,GoodsDescription
GRADE.,45,O
QTY,45,O
10,45,Quantity
KGS,45,Quantity
TIMOLOL,45,GoodsDescription
MALEATE,45,GoodsDescription
USP,45,O
AT,45,GoodsDescription
ACUD,45,UnitPriceAmount
735.00,45,UnitPriceAmount
PER,45,UnitPriceAmount
KG.,45,O
AS,45,O
PER,45,UnitPriceAmount
INDENT,45,O
NO.,45,O
786/ABI/5736,45,O
DATED,45,O
09-11-2019,45,O
OF,45,O
M/S.,45,O
ALI,45,O
BABA,45,O
IMPEX,45,O
LAHORE,45,Incoterms
PAKISTAN,45,Incoterms
FOB,46,Incoterms
ANY,46,Incoterms
AIRPORT,46,Incoterms
/,46,Incoterms
SEAPORT,46,Incoterms
OF,46,Incoterms
HONGKONG,46,Incoterms
OR,46,Incoterms
CHINA,46,Incoterms
TELECOM,46,GoodsDescription
EQUIPMENT,46,GoodsDescription
-,46,O
TRANSCEIVER,46,O
SWITCHES,46,O
WITH,46,O
ACCESSORIES,46,O
VIDEO,46,O
CONFERENCING,46,O
SYSTEM,46,O
ALL,46,O
OTHER,46,O
DETAILS,46,O
AS,46,O
PER,46,O
BENEFICIARY'S,46,O
PROFORMA,46,O
INVOICE,46,O
NO.,46,O
0Y05861900130J-1,46,O
DATED,46,O
24.10.19,46,O
CFR,47,Incoterms
KARACHI,47,Incoterms
/,47,Incoterms
BIN,47,Incoterms
QASIM,47,Incoterms
SEAPORT,47,Incoterms
RAW,47,GoodsDescription
MATERIAL,47,GoodsDescription
STEEL,47,GoodsDescription
SHEET,47,GoodsDescription
(GALVANIZED,47,O
AND,47,O
COLD,47,O
ROLL),47,O
AS,47,Incoterms
PER,47,O
BENEFICIARY'S,47,O
PROFORMA,47,O
INVOICE,47,O
NO.,47,O
MB-9Y-IMC-020,47,O
DATED,47,O
21.11.2019,47,O
CFR,48,Incoterms
KARACHI,48,Incoterms
PORT,48,Incoterms
PAKISTAN,48,Incoterms
1.,48,O
QTY,48,O
19.269,48,Quantity
MT,48,Quantity
UNCOATED,48,GoodsDescription
PAPER,48,GoodsDescription
BOARD,48,GoodsDescription
IN,48,GoodsDescription
REELS,48,GoodsDescription
195,48,O
GSM,48,O
AT,48,GoodsDescription
USD,48,UnitPriceAmount
600.00,48,UnitPriceAmount
PER,48,UnitPriceAmount
MT,48,Quantity
2.,48,O
QTY,48,O
84.385,48,Quantity
MT,48,Quantity
UNCOATED,48,GoodsDescription
PAPER,48,GoodsDescription
BOARD,48,GoodsDescription
IN,48,GoodsDescription
REELS,48,GoodsDescription
215,48,O
GSM,48,O
AT,48,GoodsDescription
USD,48,UnitPriceAmount
600.00,48,UnitPriceAmount
PER,48,UnitPriceAmount
MT,48,Quantity
DETAILS,48,O
AS,48,O
PER,48,UnitPriceAmount
BENEFICIARY'S,48,O
PROFORMA,48,O
INVOICE,48,O
NO.,48,O
SO034893,48,O
DATED,48,O
22.11.19,48,O
CPT,49,Incoterms
LAHORE,49,Incoterms
AIRPORT,49,Incoterms
PAKISTAN,49,Incoterms
PHARMACEUTICAL,49,GoodsDescription
ALLOPATHIC,49,GoodsDescription
RAW,49,GoodsDescription
MATERIAL,49,GoodsDescription
1-,49,O
QTY,49,O
25,49,Quantity
KGS,49,Quantity
CEFACLOR,49,GoodsDescription
MONOHYDRATE,49,GoodsDescription
COMPACTED,49,GoodsDescription
USP,49,GoodsDescription
AT,49,GoodsDescription
USD,49,UnitPriceAmount
235.00,49,UnitPriceAmount
PER,49,UnitPriceAmount
KG.,49,O
2-,49,O
QTY,49,O
25,49,Quantity
KGS,49,Quantity
CEFACLOR,49,GoodsDescription
MONOHYDRATE,49,GoodsDescription
MICRONISED,49,GoodsDescription
USP,49,GoodsDescription
AT,49,GoodsDescription
USD,49,UnitPriceAmount
235.00,49,UnitPriceAmount
PER,49,UnitPriceAmount
KG.,49,O
AS,49,O
PER,49,UnitPriceAmount
INDENT,49,O
NO.,49,O
66131/2019,49,O
DATED,49,O
15-11-2019,49,O
M/S,49,O
NEON,49,O
CHEMICALS,49,O
LAHORE,49,Incoterms
PAKISTAN,49,Incoterms
FOB,50,Incoterms
SHANGHAI,50,Incoterms
PORT,50,Incoterms
CHINA,50,Incoterms
TEXTILE,50,GoodsDescription
DYES,50,GoodsDescription
1-QTY,50,O
5000.00,50,O
KGS,50,Quantity
LONSPERSE,50,GoodsDescription
BLACK,50,GoodsDescription
WHTS,50,GoodsDescription
AT,50,O
THE,50,O
RATE,50,O
USD,50,UnitPriceAmount
9.80,50,UnitPriceAmount
PER,50,UnitPriceAmount
KG.,50,O
2-QTY,50,O
1000.00,50,O
KGS,50,Quantity
LONSPERSE,50,GoodsDescription
BLACK,50,GoodsDescription
EX-SF,50,GoodsDescription
AT,50,O
THE,50,O
RATE,50,O
USD,50,UnitPriceAmount
3.80,50,UnitPriceAmount
PER,50,UnitPriceAmount
KG.,50,O
COMPLETE,50,O
DETAIL,50,O
AS,50,O
PER,50,UnitPriceAmount
BENEFICIARY'S,50,O
PROFORMA,50,O
INVOICE,50,O
NO.,50,O
PK602-191122,50,O
DATED,50,O
22-NOV-2019.,50,O
CPT,51,Incoterms
LAHORE,51,Incoterms
AIRPORT,51,Incoterms
PAKISTAN,51,Incoterms
QTY,51,O
110,51,Quantity
KGS,51,Quantity
CEFOTAXIME,51,GoodsDescription
SODIUM,51,GoodsDescription
STERILE,51,GoodsDescription
AT,51,O
USD,51,UnitPriceAmount
98,51,UnitPriceAmount
PER,51,UnitPriceAmount
KG.,51,O
AS,51,O
PER,51,UnitPriceAmount
INENT,51,O
NO.,51,O
23209,51,O
RM,51,O
DATED,51,O
20-11-2019,51,O
OF,51,O
M/S.,51,O
MORGAN,51,O
CHEMICALS,51,O
LAHORE,51,Incoterms
PAKISTAN,51,Incoterms
CFR,52,Incoterms
PORT,52,Incoterms
QASIM,52,Incoterms
PAKISTAN.,52,O
QTY,52,O
500,52,Quantity
M/TONS,52,Quantity
RBD,52,GoodsDescription
PALM,52,GoodsDescription
OLEIN,52,GoodsDescription
IN,52,GoodsDescription
BULK,52,GoodsDescription
AT,52,O
USD,52,UnitPriceAmount
645.00,52,UnitPriceAmount
PER,52,UnitPriceAmount
M/TON.,52,O
AS,52,Incoterms
PER,52,UnitPriceAmount
BENEFICIARY'S,52,O
SALES,52,O
CONTRACT,52,O
NO.,52,O
S/SDL/1911/RPOL1669,52,O
DATED,52,O
06.11.19,52,O
CFR,53,Incoterms
KARACHI,53,Incoterms
PORT,53,Incoterms
PAKISTAN,53,Incoterms
QTY,53,O
49.50,53,Quantity
MT,53,UnitPriceAmount
POLYPROPYLENE,53,GoodsDescription
PP,53,O
H1045,53,O
AT,53,O
USD,53,UnitPriceAmount
935,53,UnitPriceAmount
PER,53,UnitPriceAmount
MT,53,UnitPriceAmount
AS,53,O
PER,53,UnitPriceAmount
BENEFICIARY'S,53,O
PROFORMA,53,O
INVOICE,53,O
NO.,53,O
3100049179,53,O
DATED,53,O
08.12.19,53,O
CFR,54,Incoterms
KARACHI,54,Incoterms
SEAPORT,54,Incoterms
PAKISTAN,54,Incoterms
1-,54,O
QTY,54,O
1,54,Quantity
SET,54,Quantity
OF,54,O
PLASTIC,54,GoodsDescription
TAPE,54,GoodsDescription
EXTRUSION,54,GoodsDescription
LINE,54,GoodsDescription
MODEL,54,O
SJPL-G130X33-1800X10,54,O
AT,54,O
CNY,54,UnitPriceAmount
3108000.00,54,O
PER,54,UnitPriceAmount
SET,54,Quantity
HS,54,O
CODE,54,O
8477.2000.,54,O
2-,54,O
QTY,54,O
32,54,Quantity
SETS,54,Quantity
OF,54,O
PLASTIC,54,GoodsDescription
CIRCULAR,54,GoodsDescription
WEAVING,54,GoodsDescription
LOOM,54,GoodsDescription
MODEL,54,O
SBY-850X6G,54,O
AT,54,O
CNY,54,UnitPriceAmount
70000.00,54,O
PER,54,UnitPriceAmount
SET,54,Quantity
HS,54,O
CODE,54,O
8446.2900.,54,O
3-,54,O
QTY,54,O
04,54,Quantity
SETS,54,Quantity
OF,54,O
PLASTIC,54,GoodsDescription
CIRCULAR,54,GoodsDescription
WEAVING,54,GoodsDescription
LOOM,54,GoodsDescription
MODEL,54,O
SBY-1300X6S,54,O
AT,54,O
CNY,54,UnitPriceAmount
119000.00,54,O
PER,54,UnitPriceAmount
SET,54,Quantity
HS,54,O
CODE,54,O
8446.2900,54,HSCode
4-,54,O
QTY,54,O
06,54,Quantity
SETS,54,Quantity
OF,54,O
PLASTIC,54,GoodsDescription
CIRCULAR,54,GoodsDescription
WEAVING,54,GoodsDescription
LOOM,54,GoodsDescription
(LENO),54,O
MODEL,54,O
SBY-850X4H,54,O
AT,54,O
CNY,54,UnitPriceAmount
63000.00,54,O
PER,54,UnitPriceAmount
SET,54,Quantity
HS,54,O
CODE,54,O
8446.2900,54,HSCode
5-,54,O
QTY,54,O
01,54,Quantity
SET,54,Quantity
OF,54,O
PLASTIC,54,GoodsDescription
WOVEN,54,GoodsDescription
BAG,54,GoodsDescription
PRINTING,54,GoodsDescription
MACHINE,54,GoodsDescription
MODEL,54,O
SBY6-800,54,O
AT,54,O
CNY,54,UnitPriceAmount
266000.00,54,O
PER,54,UnitPriceAmount
SET,54,Quantity
HS,54,O
CODE,54,O
8443.1400,54,HSCode
INCLUDING,54,O
ALL,54,O
STANDARD,54,O
ACCESSORIES,54,O
AS,54,GoodsDescription
PER,54,UnitPriceAmount
BENEFICIARY,54,O
PROFORMA,54,O
INVOICE,54,O
NO.,54,O
YMPS-20191125-PIB,54,O
DATED,54,O
25-11-2019.,54,O
CFR,55,Incoterms
KEAMARI,55,Incoterms
KARACHI,55,Incoterms
SEAPORT/PORT,55,Incoterms
QASIM,55,Incoterms
PAKISTAN,55,Incoterms
1-,55,O
QTY,55,O
4000.00,55,Quantity
KGS,55,Quantity
EVERZOL,55,GoodsDescription
NAVY,55,GoodsDescription
BLUE,55,GoodsDescription
FBN,55,O
AT,55,O
USD,55,UnitPriceAmount
7.30,55,UnitPriceAmount
PER,55,UnitPriceAmount
KG.,55,O
2-,55,O
QTY,55,O
3500.00,55,Quantity
KGS,55,Quantity
EVERZOL,55,GoodsDescription
YELLOW,55,GoodsDescription
3RS,55,O
H/C,55,O
AT,55,O
USD,55,UnitPriceAmount
4.70,55,UnitPriceAmount
PER,55,UnitPriceAmount
KG.,55,O
3-,55,O
QTY,55,O
2500.00,55,Quantity
KGS,55,Quantity
EVERZOL,55,GoodsDescription
RED,55,GoodsDescription
3BS,55,O
H/C,55,O
AT,55,O
USD,55,UnitPriceAmount
4.65,55,UnitPriceAmount
PER,55,UnitPriceAmount
KG.,55,O
AS,55,Incoterms
PER,55,UnitPriceAmount
BENEFICIARY'S,55,O
PROFORMA,55,O
INVOICE,55,O
NO.,55,O
ECIC/139/FAV/2019,55,O
DATED,55,O
08-11-2019.,55,O
CFR,56,Incoterms
KARACHI,56,Incoterms
PORT,56,Incoterms
QTY,56,O
27.00,56,Quantity
MT,56,Quantity
ZIRCONIUM,56,GoodsDescription
SILICATE,56,GoodsDescription
(ZIRCOBIT,56,O
S,56,GoodsDescription
501),56,O
AT,56,GoodsDescription
USD,56,UnitPriceAmount
1600.00,56,UnitPriceAmount
PER,56,UnitPriceAmount
MT,56,Quantity
PACKED,56,O
IN,56,O
25,56,O
KG,56,O
NERT,56,O
PAPER,56,O
BAGS,56,O
ON,56,GoodsDescription
WOODEN,56,O
PALLETS,56,O
WRAPPED,56,O
WITH,56,O
PLASTIC,56,O
FILM,56,O
AS,56,O
PER,56,UnitPriceAmount
BENEFICIARY'S,56,O
PROFORMA,56,O
INVOICE,56,O
NO.,56,O
20008185,56,O
DATED,56,O
27.11.19,56,O
CPT,57,Incoterms
LAHORE,57,Incoterms
AIRPORT,57,Incoterms
PAKISTAN,57,Incoterms
PHARMACEUTICAL,57,GoodsDescription
RAW,57,GoodsDescription
MATERIAL,57,GoodsDescription
FOR,57,O
PHARMACETICAL,57,O
USE,57,O
QTY,57,O
60,57,Quantity
KGS,57,Quantity
MINOCYLINE,57,GoodsDescription
HYDROCHLORIDE,57,GoodsDescription
AT,57,GoodsDescription
USD,57,UnitPriceAmount
985,57,UnitPriceAmount
PER,57,UnitPriceAmount
KG.,57,O
AS,57,O
PER,57,UnitPriceAmount
INDENT,57,O
NO.,57,O
SY-API-980,57,O
DATED,57,O
26-11-2019,57,O
OF,57,O
M/S,57,O
SYNERGY,57,O
API,57,O
LAHORE,57,Incoterms
PAKISTAN,57,Incoterms
CFR,58,Incoterms
PORT,58,Incoterms
QASIM,58,Incoterms
PAKISTAN,58,Incoterms
QTY,58,O
260MT,58,Quantity
REMELTABLE,58,GoodsDescription
STEEL,58,GoodsDescription
SCRAP,58,GoodsDescription
(MANG,58,O
PLATES),58,O
AT,58,GoodsDescription
USD,58,UnitPriceAmount
362,58,UnitPriceAmount
PER,58,UnitPriceAmount
MT,58,UnitPriceAmount
AS,58,Incoterms
PER,58,UnitPriceAmount
BENEFICIARY'S,58,O
PROFORMA,58,O
INVOICE,58,O
NO.IG/PC/PAK/9643/2019,58,O
DATED,58,O
12-11-2019,58,O
CFR,59,Incoterms
PORT,59,Incoterms
QASIM,59,Incoterms
PAKISTAN,59,Incoterms
QTY,59,O
150,59,Quantity
MT,59,UnitPriceAmount
LMS,59,GoodsDescription
BUNDLES,59,GoodsDescription
AT,59,O
USD,59,UnitPriceAmount
302,59,UnitPriceAmount
PER,59,UnitPriceAmount
MT,59,UnitPriceAmount
AS,59,Incoterms
PER,59,UnitPriceAmount
BENEFICIARY'S,59,O
SALES,59,O
CONTRACT,59,O
NO.SO-19229,59,O
DATED,59,O
15-11-2019,59,O
FOB,60,Incoterms
THAILAND,60,Incoterms
TOTAL,60,O
QTY,60,O
12125,60,Quantity
KGS,60,Quantity
100,60,GoodsDescription
PCT,60,GoodsDescription
POLYESTER,60,GoodsDescription
INTERLOCK,60,GoodsDescription
FABRIC.,60,O
DETAILS,60,O
COLOR,60,O
SPECIFICATIONS,60,O
AS,60,O
PER,60,O
BENEFICIARY'S,60,O
PROFORMA,60,O
INVOICE,60,O
NO.,60,O
K0910002PEAK-REVISED,60,O
2,60,Quantity
DATED,60,O
29.10.19,60,O
CPT,61,Incoterms
KARACHI,61,Incoterms
AIRPORT,61,Incoterms
QTY,61,O
16000,61,Quantity
PCS,61,UnitPriceAmount
INFINIX,61,GoodsDescription
HOT,61,GoodsDescription
8,61,GoodsDescription
LITE,61,GoodsDescription
X,61,GoodsDescription
650,61,GoodsDescription
MOBILE,61,GoodsDescription
PHONE,61,GoodsDescription
IN,61,GoodsDescription
SKD,61,O
CONDITION,61,O
(NOT,61,O
INCLUDED,61,O
BATTERY,61,O
AND,61,O
GIFT,61,O
BOX),61,O
AT,61,O
USD,61,UnitPriceAmount
53.80,61,UnitPriceAmount
PCS,61,UnitPriceAmount
AS,61,O
PER,61,O
BENEFICIARY'S,61,O
PROFORMA,61,O
INVOICE,61,O
NO.,61,O
XPK-TR9112302,61,O
DATED,61,O
23.11.19,61,O
CFR,62,Incoterms
KEAMARI,62,Incoterms
KARACHI,62,Incoterms
PORT,62,Incoterms
PAKISTAN,62,Incoterms
QTY,62,O
99.00,62,Quantity
M/TONS,62,Quantity
POLYPROPYLENE,62,GoodsDescription
PP,62,O
506P,62,O
AT,62,O
USD,62,UnitPriceAmount
990.00,62,UnitPriceAmount
PER,62,UnitPriceAmount
M/TON,62,Quantity
AS,62,O
PER,62,UnitPriceAmount
PROFORMA,62,O
INVOICE,62,O
NO.,62,O
123746/DEC,62,O
DATED,62,O
28.11.19,62,O
OF,62,O
M/S.,62,O
SABIC,62,O
PAKISTAN,62,Incoterms
(PRIVATE),62,O
LIMITED.,62,O
KARACHI,62,Incoterms
PAKISTAN.,62,O
CFR,63,Incoterms
KEAMARI,63,Incoterms
KARACHI,63,Incoterms
PORT,63,Incoterms
PAKISTAN,63,Incoterms
QTY,63,O
99.00,63,Quantity
M/TONS,63,Quantity
POLYPROPYLENE,63,GoodsDescription
PP,63,O
506P,63,O
AT,63,O
USD,63,UnitPriceAmount
990.00,63,UnitPriceAmount
PER,63,UnitPriceAmount
M/TON,63,UnitPriceAmount
AS,63,O
PER,63,UnitPriceAmount
PROFORMA,63,O
INVOICE,63,O
NO.,63,O
123745/DEC,63,O
DATED,63,O
28.11.19,63,O
OF,63,O
M/S.,63,O
SABIC,63,O
PAKISTAN,63,Incoterms
(PRIVATE),63,O
LIMITED.,63,O
KARACHI,63,Incoterms
PAKISTAN.,63,O
EXW,64,Incoterms
MEKOTEX,64,Incoterms
(PVT),64,Incoterms
LTD,64,Incoterms
MAIN,64,Incoterms
NATIONAL,64,Incoterms
HIGHWAY,64,Incoterms
KARACHIPAKISTAN,64,O
QTY,64,O
15000.00,64,O
MTRS,64,Quantity
OF,64,O
MK-2501-NF,64,O
100,64,O
PCT,64,O
COTTON,64,GoodsDescription
DENIM,64,GoodsDescription
FABRIC,64,GoodsDescription
AT,64,Incoterms
THE,64,O
RATE,64,O
PKR,64,UnitPriceAmount
314.00,64,UnitPriceAmount
PER,64,UnitPriceAmount
MTR,64,Quantity
PLUS,64,O
17,64,O
PCT,64,O
GST,64,O
PKR,64,UnitPriceAmount
800700.00,64,O
AS,64,O
PER,64,UnitPriceAmount
BENEFICIARY'S,64,O
PROFORMA,64,O
INVOICE,64,O
NO.,64,O
MPL/LLC/PI/19/339,64,O
DATED,64,O
26-NOV-2019,64,O
FOB,65,Incoterms
SHANGHAI,65,Incoterms
CHINA,65,Incoterms
ARTIFICIAL,65,GoodsDescription
LEATHER,65,GoodsDescription
QTY,65,O
800,65,Quantity
M,65,UnitPriceAmount
C,65,GoodsDescription
X,65,O
1100,65,O
1.0MM,65,O
WHITE,65,O
T.T,65,O
ARROW,65,O
AT,65,GoodsDescription
USD,65,UnitPriceAmount
6.70,65,UnitPriceAmount
PER,65,UnitPriceAmount
M,65,UnitPriceAmount
AS,65,O
PER,65,UnitPriceAmount
BENEFICIARY'S,65,O
PROFORMA,65,O
INVOICE,65,O
NO.,65,O
2019-5,65,O
DATED,65,O
18.11.19,65,O
FOB,66,Incoterms
ANY,66,Incoterms
JAPANESE,66,Incoterms
SEAPORT,66,Incoterms
UNWROUGHT,66,GoodsDescription
SHEETS,66,GoodsDescription
POLYURETHANE,66,GoodsDescription
NON-WOVEN,66,GoodsDescription
BACK.,66,O
QTY,66,O
396.00,66,Quantity
SQM,66,Quantity
WRT6070,66,O
WHITE,66,O
B56,66,O
AT,66,O
USD,66,UnitPriceAmount
25.45,66,UnitPriceAmount
PER,66,UnitPriceAmount
SQM,66,Quantity
AS,66,O
PER,66,UnitPriceAmount
INDENT,66,O
NO.,66,O
KMR-044/19,66,O
DATED,66,O
03.09.2019,66,O
OF,66,O
M/S.,66,O
KHAWAJA,66,O
M.,66,O
RAFIUDDIN,66,O
(PVT),66,O
LTD.SIALKOT,66,O
PAKISTAN.,66,O
POLY,67,GoodsDescription
POLY,67,GoodsDescription
CORE,67,GoodsDescription
SPUN,67,GoodsDescription
YARN,67,GoodsDescription
.,67,UnitPriceAmount
1),67,O
NE29/2,67,O
QUANTITY,67,O
7344,67,Quantity
KGS,67,Quantity
AT,67,O
THE,67,O
RATE,67,O
OF,67,O
USD,67,UnitPriceAmount
4.83,67,UnitPriceAmount
PER,67,UnitPriceAmount
KG,67,UnitPriceAmount
.,67,UnitPriceAmount
OTHER,67,O
DETAILS,67,O
ARE,67,O
AS,67,O
PER,67,UnitPriceAmount
BENEFICIARY'S,67,O
PROFORMA,67,O
INVOICE,67,O
NO.,67,O
PIV191121,67,O
DATED,67,O
NOV,67,O
20,67,O
2019.,67,O
.,67,UnitPriceAmount
TOTAL,67,O
VALUE,67,O
OF,67,O
GOODS,67,O
WITH,67,O
INCOTERMS,67,O
++++++++++++++++++++++++++++++++++++,67,O
USD,67,UnitPriceAmount
35471.52,67,O
FOB,67,Incoterms
CHINA,67,Incoterms
SEAPORT,67,Incoterms
(INCOTERMS,67,O
2010),67,O
CPT,68,Incoterms
PAKISTAN,68,Incoterms
ALL,68,GoodsDescription
EQUIPMENT,68,GoodsDescription
AND,68,GoodsDescription
PARTS,68,GoodsDescription
(INCLUDING,68,O
CONSUMABLES),68,O
AS,68,O
PER,68,O
BENEFICIARY'S,68,O
PROFORMA,68,O
INVOICE,68,O
NO.,68,O
3484129,68,O
DATED,68,O
02.12.19,68,O
CPT,69,Incoterms
KARACHI,69,Incoterms
AIRPORT,69,Incoterms
ANTI,69,GoodsDescription
SERA,69,GoodsDescription
AND,69,GoodsDescription
OTHER,69,GoodsDescription
BLOOD,69,GoodsDescription
FRACTIONS,69,GoodsDescription
QTY,69,O
9000,69,Quantity
VIALS,69,Quantity
EQUIRAB,69,GoodsDescription
1000,69,O
IU/5ML,69,O
NO.,69,O
(RABIES,69,O
ANTISERUM,69,O
EQUINE),69,O
@,69,O
USD,69,UnitPriceAmount
4.545,69,UnitPriceAmount
PER,69,UnitPriceAmount
VIAL.,69,O
AS,69,O
PER,69,UnitPriceAmount
BENEFICIARY'S,69,O
PROFORMA,69,O
INVOICE,69,O
NO.,69,O
20002681,69,O
DATED,69,O
11.11.19,69,O
CPT,70,Incoterms
KARACHI,70,Incoterms
AIRPORT,70,Incoterms
PAKISTAN,70,Incoterms
HEART,70,GoodsDescription
LUNG,70,GoodsDescription
MACHINE,70,GoodsDescription
AS,70,O
PER,70,O
BENEFICIARY'S,70,O
PROFORMA,70,O
INVOICE,70,O
NO.,70,O
AEO1/GEN/2019/L233,70,O
DATED,70,O
04.11.2019,70,O
FOB,71,Incoterms
ANY,71,Incoterms
CHINESE,71,Incoterms
PORT,71,Incoterms
QTY,71,O
10000,71,O
METERS,71,Quantity
100,71,O
PERCENT,71,O
POLYESTER,71,GoodsDescription
DH005-8,71,O
AT,71,O
THE,71,O
RATE,71,O
OF,71,O
USD,71,UnitPriceAmount
1.27,71,UnitPriceAmount
PER,71,UnitPriceAmount
METER,71,UnitPriceAmount
AS,71,O
PER,71,UnitPriceAmount
BENEFICIARY'S,71,O
PROFORMA,71,O
INVOICE,71,O
NO.,71,O
20191125,71,O
DATED,71,O
25.11.2019,71,O
FOB,72,Incoterms
ANY,72,Incoterms
CHINESE,72,Incoterms
SEAPORT,72,Incoterms
100%,72,GoodsDescription
POLYESTER,72,GoodsDescription
FABRIC,72,GoodsDescription
(1),72,O
QTY,72,O
15600,72,O
METERS,72,Quantity
(+/-,72,O
10%),72,O
220GSM/215CM,72,O
(DTY),72,O
AT,72,O
THE,72,O
RATE,72,O
OF,72,O
USD,72,UnitPriceAmount
1.19,72,UnitPriceAmount
PER,72,UnitPriceAmount
METER,72,UnitPriceAmount
(2),72,O
QTY,72,O
5000,72,O
METERS,72,Quantity
(+/-,72,O
10%),72,O
220GSM/215CM,72,O
(DTY),72,O
AT,72,O
THE,72,O
RATE,72,O
OF,72,O
USD,72,UnitPriceAmount
1.19,72,UnitPriceAmount
PER,72,UnitPriceAmount
METER,72,UnitPriceAmount
AS,72,O
PER,72,UnitPriceAmount
BENEFICIARY'S,72,O
PROFORMA,72,O
INVOICE,72,O
NO.,72,O
PRC-28,72,O
DATED,72,O
25.11.2019,72,O
CFR,73,Incoterms
KARACHI,73,Incoterms
PORT,73,Incoterms
PAKISTAN,73,Incoterms
QTY,73,O
96.00,73,Quantity
M.TONS,73,Quantity
MARLEX,73,O
POLYPROPYLENE,73,GoodsDescription
RESIN,73,O
HGX-030,73,O
SP,73,O
AT,73,O
USD,73,UnitPriceAmount
960.00,73,UnitPriceAmount
PER,73,UnitPriceAmount
M.TON,73,Quantity
AS,73,O
PER,73,UnitPriceAmount
BENEFICIARY'S,73,O
PROFORMA,73,O
INVOICE,73,O
NO.,73,O
CPS/0368/G/2019,73,O
DATED,73,O
02-12-2019.,73,O
CPT,74,Incoterms
KARACHI,74,Incoterms
AIRPORT,74,Incoterms
PAKISTAN,74,Incoterms
SUPPLY,74,O
OF,74,O
KIMRAY,74,GoodsDescription
PUMP,74,GoodsDescription
SPARES,74,GoodsDescription
AND,74,GoodsDescription
TEMPERATURE,74,GoodsDescription
CONTROLLER,74,GoodsDescription
FOR,74,GoodsDescription
REBOILER,74,GoodsDescription
DETAIL,74,O
AS,74,O
PER,74,GoodsDescription
APPLICANT'S,74,O
