words,sentence #,tag
DATED,44,O
112019,44,O
CFR,45,O
PORT,45,O
QASIM,45,O
PAKISTAN,45,O
QTY,45,O
150,45,O
MT,45,O
LMS,45,O
BUNDLES,45,O
AT,45,O
USD,45,O
302,45,O
PER,45,O
MT,45,O
AS,45,O
PER,45,O
BENEFICIARY'S,45,O
SALES,45,O
CONTRACT,45,O
NOSO-19229,45,O
DATED,45,O
112019,45,O
FOB,46,O
THAILAND,46,O
TOTAL,46,O
QTY,46,O
12125,46,O
KGS,46,O
100,46,O
PCT,46,O
POLYESTER,46,O
INTERLOCK,46,O
FABRIC,46,O
DETAILSCOLORSPECIFICATIONS,46,O
AS,46,O
PER,46,O
BENEFICIARY'S,46,O
PROFORMA,46,O
INVOICE,46,O
NC,46,O
K0910002PEAK-REVISED,46,O
2,46,O
DATED,46,O
2C1C19,46,O
CPT,47,O
KARACHI,47,O
AIRPORT,47,O
QTY,47,O
16000,47,O
PCS,47,O
INFINIX,47,O
HOT,47,O
8,47,O
LITE,47,O
X,47,O
650,47,O
MOBILE,47,O
PHONE,47,O
IN,47,O
SKD,47,O
CONDITION,47,O
(NOT,47,O
INCLUDED,47,O
BATTERY,47,O
AND,47,O
GIFT,47,O
BOX),47,O
AT,47,O
USD,47,O
5380,47,O
PCSAS,47,O
PER,47,O
BENEFICIARY'S,47,O
PROFORMA,47,O
INVOICE,47,O
N3,47,O
XPK-TR9112302,47,O
DATED,47,O
231319,47,O
CFR,48,O
KEAMARI,48,O
KARACHI,48,O
PORTPAKISTAN,48,O
QTY,48,O
9900,48,O
M/TONS,48,O
POLYPROPYLENE,48,O
PP,48,O
506P,48,O
AT,48,O
USD,48,O
99900,48,O
PER,48,O
M/TONAS,48,O
PER,48,O
PROFORMA,48,O
INVOICE,48,O
N9,48,O
123746/DEC,48,O
DATED,48,O
291919,48,O
OF,48,O
M/9,48,O
SABIC,48,O
PAKISTAN,48,O
(PRIVATE),48,O
LIMITE9KARACHIPAKISTA9,48,O
CFR,49,O
KEAMARI,49,O
KARACHI,49,O
PORTPAKISTAN,49,O
QTY,49,O
9900,49,O
M/TONS,49,O
POLYPROPYLENE,49,O
PP,49,O
506P,49,O
AT,49,O
USD,49,O
99900,49,O
PER,49,O
M/TONAS,49,O
PER,49,O
PROFORMA,49,O
INVOICE,49,O
N9,49,O
123745/DEC,49,O
DATED,49,O
291919,49,O
OF,49,O
M/9,49,O
SABIC,49,O
PAKISTAN,49,O
(PRIVATE),49,O
LIMITE9KARACHIPAKISTA9,49,O
EXW,50,O
MEKOTEX,50,O
(PVT),50,O
LTD,50,O
MAIN,50,O
NATIONAL,50,O
HIGHWAYKARACHIAKISTAN,50,O
QTY,50,O
150000,50,O
MTRS,50,O
OF,50,O
MK-250NF,50,O
100,50,O
PCT,50,O
COTTON,50,O
DENIM,50,O
FABRIC,50,O
AT,50,O
THE,50,O
RATE,50,O
PKR,50,O
31000,50,O
PER,50,O
MTR,50,O
PLUS,50,O
17,50,O
PCT,50,O
GST,50,O
PKR,50,O
8000000,50,O
AS,50,O
PER,50,O
BENEFICIARY'S,50,O
PROFORMA,50,O
INVOICE,50,O
N0,50,O
MPL/LLC/PI/19/339,50,O
DATED,50,O
2NOV-2019,50,O
FOB,51,O
SHANGHAICHINA,51,O
ARTIFICIAL,51,O
LEATHER,51,O
QTY,51,O
800,51,O
M,51,O
C,51,O
X,51,O
1100,51,O
10MM,51,O
WHITE,51,O
1T,51,O
ARROW,51,O
AT,51,O
USD,51,O
170,51,O
PER,51,O
M,51,O
AS,51,O
PER,51,O
BENEFICIARY'S,51,O
PROFORMA,51,O
INVOICE,51,O
N1,51,O
2015,51,O
DATED,51,O
111119,51,O
FOB,52,O
ANY,52,O
JAPANESE,52,O
SEAPORT,52,O
UNWROUGHT,52,O
SHEETS,52,O
POLYURETHANE,52,O
NON-WOVEN,52,O
BACK,52,O
QTY,52,O
39K00,52,O
SQM,52,O
WRT6070,52,O
WHITE,52,O
B56,52,O
AT,52,O
USD,52,O
2K45,52,O
PER,52,O
SQM,52,O
AS,52,O
PER,52,O
INDENT,52,O
NK,52,O
KMR-044/19,52,O
DATED,52,O
0K0K2019,52,O
OF,52,O
M/K,52,O
KHAWAJA,52,O
K,52,O
RAFIUDDIN,52,O
(PVT),52,O
LTKIALKOTPAKISTAK,52,O
POLY,53,O
POLY,53,O
CORE,53,O
SPUN,53,O
YARN,53,O
NE29/2,53,O
QUANTITY,53,O
7344,53,O
KGS,53,O
AT,53,O
THE,53,O
RATE,53,O
OF,53,O
USD,53,O
483,53,O
PER,53,O
KGOTHER,53,O
DETAILS,53,O
ARE,53,O
AS,53,O
PER,53,O
BENEFICIARY'S,53,O
PROFORMA,53,O
INVOICE,53,O
N4,53,O
PIV191121,53,O
DATED,53,O
NOV,53,O
202014TOTAL,53,O
VALUE,53,O
OF,53,O
GOODS,53,O
WITH,53,O
INCOTERMS,53,O
USD,53,O
357452,53,O
FOB,53,O
CHINA,53,O
SEAPORT,53,O
(INCOTERMS,53,O
201,53,O
CPT,54,O
PAKISTAN,54,O
ALL,54,O
EQUIPMENT,54,O
AND,54,O
PARTS,54,O
(INCLUDING,54,O
CONSUMABLES),54,O
AS,54,O
PER,54,O
BENEFICIARY'S,54,O
PROFORMA,54,O
INVOICE,54,O
NO,54,O
3484129,54,O
DATED,54,O
0O1O19,54,O
CPT,55,O
KARACHI,55,O
AIRPORT,55,O
ANTI,55,O
SERA,55,O
AND,55,O
OTHER,55,O
BLOOD,55,O
FRACTIONS,55,O
QTY,55,O
9000,55,O
VIALS,55,O
EQUIRAB,55,O
1000,55,O
IU/5ML,55,O
NO,55,O
(RABIES,55,O
ANTISERUM,55,O
EQUINE),55,O
@,55,O
USD,55,O
O545,55,O
PER,55,O
VIAO,55,O
AS,55,O
PER,55,O
BENEFICIARY'S,55,O
PROFORMA,55,O
INVOICE,55,O
NO,55,O
20002681,55,O
DATED,55,O
1O1O19,55,O
FOB,56,O
ANY,56,O
CHINESE,56,O
PORT,56,O
QTY,56,O
1000,56,O
METERS,56,O
100,56,O
PERCENT,56,O
POLYESTER,56,O
DH008AT,56,O
THE,56,O
RATE,56,O
OF,56,O
USD,56,O
127,56,O
PER,56,O
METERAS,56,O
PER,56,O
BENEFICIARY'S,56,O
PROFORMA,56,O
INVOICE,56,O
N1,56,O
20191125,56,O
DATED,56,O
21112019,56,O
FOB,57,O
ANY,57,O
CHINESE,57,O
SEAPORT,57,O
100%,57,O
POLYESTER,57,O
FABRIC,57,O
QTY,57,O
1500,57,O
METERS,57,O
(+/-,57,O
10%)220GSM/215CM,57,O
(DTY),57,O
AT,57,O
THE,57,O
RATE,57,O
OF,57,O
USD,57,O
119,57,O
PER,57,O
METER,57,O
QTY,57,O
500,57,O
METERS,57,O
(+/-,57,O
10%)220GSM/215CM,57,O
(DTY),57,O
AT,57,O
THE,57,O
RATE,57,O
OF,57,O
USD,57,O
119,57,O
PER,57,O
METER,57,O
AS,57,O
PER,57,O
BENEFICIARY'S,57,O
PROFORMA,57,O
INVOICE,57,O
N1,57,O
PRC-28,57,O
DATED,57,O
21112019,57,O
CFR,58,O
PORT,58,O
QASIMPAKISTAN,58,O
QTY,58,O
250,58,O
KGS,58,O
HOBLOCK,58,O
5,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
2160,58,O
PER,58,O
KG(40002A),58,O
QTY,58,O
100,58,O
KGS,58,O
SKIBLOCK,58,O
5,58,O
/,58,O
BOWC,58,O
AT,58,O
EUR,58,O
2250,58,O
PER,58,O
KG,58,O
(4087,58,O
QTY,58,O
200,58,O
KGS,58,O
ASCORE,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
205,58,O
PER,58,O
KG,58,O
(40056,58,O
QTY,58,O
200,58,O
KGS,58,O
ASCORE,58,O
2,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
220,58,O
PER,58,O
KG,58,O
(40341,58,O
QTY,58,O
100,58,O
KGS,58,O
COEXAS,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
200,58,O
PER,58,O
KG,58,O
(440057A),58,O
QTY,58,O
100,58,O
KGS,58,O
COEXAS,58,O
2,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
240,58,O
PER,58,O
KG(40336,58,O
QTY,58,O
100,58,O
KGS,58,O
METBLOCK,58,O
1,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
240,58,O
PER,58,O
KG(4088,58,O
QTY,58,O
100,58,O
KGS,58,O
SEABLOCK,58,O
6,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
249,58,O
PER,58,O
KG(40338,58,O
QTY,58,O
100,58,O
KGS,58,O
SEABLOCK,58,O
4,58,O
/,58,O
BOWC,58,O
AT,58,O
EUR,58,O
255,58,O
PER,58,O
KG(40196E),58,O
(1,58,O
QTY,58,O
25200,58,O
KGS,58,O
HOSLIP,58,O
6,58,O
PF,58,O
/,58,O
BOWC,58,O
AT,58,O
EUR,58,O
230,58,O
PER,58,O
KG,58,O
(4087,58,O
(1,58,O
QTY,58,O
25200,58,O
KGS,58,O
CIGA,58,O
54,58,O
/,58,O
BOW,58,O
AT,58,O
EUR,58,O
275,58,O
PER,58,O
KG,58,O
(400954,58,O
),58,O
AS,58,O
PER,58,O
BENEFICIARY'S,58,O
PROFORMA,58,O
INVOICE,58,O
N2,58,O
3568503,58,O
DATED,58,O
22122019,58,O
AND,58,O
APPLICANT'S,58,O
PURCHASE,58,O
ORDER,58,O
N2,58,O
TP/RM/6200004440,58,O
DATED,58,O
112012,58,O
CFR,59,O
KARACHI,59,O
PORTPAKISTAN,59,O
QTY,59,O
2500,59,O
MT,59,O
ZINC,59,O
INGOTS,59,O
AT,59,O
USD,59,O
256500,59,O
PER,59,O
MT,59,O
DETAILS,59,O
AS,59,O
PER,59,O
BENEFICIARY'S,59,O
PROFORMA,59,O
INVOICE,59,O
N5,59,O
SAP/11/2019/7722P,59,O
DATE5,59,O
25152019,59,O
CFR,60,O
KARACHI,60,O
PORT,60,O
PRODUCT,60,O
FOR,60,O
VETERINARY,60,O
USE,60,O
1,60,O
QTY,60,O
2400,60,O
L,60,O
BISOLVET,60,O
2,60,O
PCT,60,O
AT,60,O
USD,60,O
170,60,O
PER,60,O
L,60,O
1,60,O
QTY,60,O
1800,60,O
L,60,O
AMPROSOL,60,O
2,60,O
PCT,60,O
AT,60,O
USD,60,O
110,60,O
PER,60,O
L,60,O
1,60,O
QTY,60,O
720,60,O
UNITS,60,O
VITAMIN,60,O
C,60,O
100,60,O
PCT,60,O
AT,60,O
USD,60,O
150,60,O
PER,60,O
UNITPLUS,60,O
FREIGHT,60,O
CHARGES,60,O
USD,60,O
145100,60,O
AS,60,O
PER,60,O
BENEFICIARY'S,60,O
PROFORMA,60,O
INVOICE,60,O
N1,60,O
PI/151/11/2019,60,O
DATED,60,O
111119,60,O
CFR,61,O
KARACHI,61,O
PORT,61,O
(SAPT),61,O
QTY,61,O
3500,61,O
M/TONS,61,O
UNCOATED,61,O
FLEXPACK,61,O
PAPER,61,O
AT,61,O
USD,61,O
100500,61,O
PER,61,O
M/TONAS,61,O
PER,61,O
BENEFICIARY'S,61,O
PROFORMA,61,O
INVOICE,61,O
N5,61,O
SP201119,61,O
CPT,62,O
KARACHI,62,O
AIRPORT,62,O
SUPPLY,62,O
OF,62,O
SPARE,62,O
PARTS,62,O
OF,62,O
GAS,62,O
GENSET,62,O
NO2,62,O
MODEL,62,O
G3406,62,O
FOR,62,O
PLANT,62,O
(BO,62,O
APPLICANT'S,62,O
PURCHASE,62,O
ORDER,62,O
NO,62,O
PEL/PF/B-22/PO/682/19,62,O
DATED,62,O
0O1O2019,62,O
AND,62,O
PROFORMA,62,O
INVOICE,62,O
NO,62,O
KQD-03726/19,62,O
DATED,62,O
1O1O2019,62,O
OF,62,O
M/S,62,O
ALLIED,62,O
ENGINEERING,62,O
AND,62,O
SERVICES,62,O
(PVT),62,O
LTD,62,O
KARACHI-PAKISTAN,62,O
FOB,63,O
DJIBOUTI,63,O
/,63,O
ETHIOPIA,63,O
PORT,63,O
QTY,63,O
363,63,O
MT,63,O
(15,63,O
X,63,O
20,63,O
FT,63,O
CONTAINERS,63,O
EACH,63,O
IS,63,O
STUFFED,63,O
WITH,63,O
24MTS),63,O
BOLD,63,O
DESI,63,O
CHICK,63,O
PEASNEW,63,O
CROP,63,O
2018/19PURITY,63,O
985,63,O
PERCENT,63,O
SHAWA,63,O
TYPEMACHINES,63,O
CLEANEDTOTAL,63,O
DEFECTS,63,O
MAX,63,O
85,63,O
PCT,63,O
AND,63,O
MAX,63,O
2,63,O
PCT,63,O
BLACKPACKED,63,O
IN,63,O
50KG,63,O
PP,63,O
WOOVEN,63,O
BAGSAT,63,O
USD,63,O
555,63,O
PER,63,O
M/TO8,63,O
AS,63,O
PER,63,O
BENEFICIARY'S,63,O
SALES,63,O
CONTRACT,63,O
N8,63,O
1,63,O
FNTTP/007/2019,63,O
DATED,63,O
281819,63,O
CPT,64,O
KARACHI,64,O
AIRPORT,64,O
/,64,O
CFR,64,O
KARACHI,64,O
SEA,64,O
PORT,64,O
QTY,64,O
1,64,O
UNIT,64,O
SHD/PHD,64,O
SYSTEM,64,O
FOR,64,O
LAHORE,64,O
ORANGE,64,O
LINE,64,O
METROAT,64,O
THE,64,O
RATE,64,O
OF,64,O
CHF,64,O
361200,64,O
PER,64,O
UNIT,64,O
DETAILS,64,O
AS,64,O
PER,64,O
BENEFICIARY'S,64,O
PROFORMA,64,O
INVOICE,64,O
NT,64,O
22636_1,64,O
DATED,64,O
OCTOBER,64,O
222019,64,O
CFR,65,O
KARACHI,65,O
SEAPORTPAKISTAN,65,O
QTY,65,O
7000000,65,O
PCS,65,O
BULK,65,O
NEEDLE,65,O
SIZE,65,O
24G,65,O
X,65,O
1,65,O
INCH,65,O
AT,65,O
USD,65,O
00033,65,O
PER,65,O
PC,65,O
QTY,65,O
1870000,65,O
PCS,65,O
BULK,65,O
NEEDLE,65,O
SIZE,65,O
21G,65,O
X,65,O
1,65,O
1/2,65,O
INCH,65,O
AT,65,O
USD,65,O
000375,65,O
PER,65,O
PC,65,O
AS,65,O
PER,65,O
BENEFICIARY'S,65,O
PROFORMA,65,O
INVOICE,65,O
N0201905,65,O
DATED,65,O
112010,65,O
CFR,66,O
KARACHI,66,O
SEAPORT/PORT,66,O
QASIM,66,O
PAKISTAN,66,O
QTY,66,O
100,66,O
M,66,O
TONS,66,O
WOOD,66,O
PULP-BLEACHED,66,O
PAPER,66,O
GRADE,66,O
AT,66,O
USD,66,O
480,66,O
PER,66,O
M,66,O
TON,66,O
AS,66,O
PER,66,O
APPLICANT,66,O
PERFORMA,66,O
INV,66,O
NO,66,O
8126/1119,66,O
DATED,66,O
212019,66,O
AND,66,O
PURCHASE,66,O
ORDER,66,O
NO,66,O
AP/18/019,66,O
DATED,66,O
312019,66,O
CPT,67,O
LAHORE,67,O
AIRPORTPAKISTAN,67,O
PHARMACEUTICAL,67,O
ALLOPATHIC,67,O
RAW,67,O
MATERIAL,67,O
QTY,67,O
5000,67,O
KGS,67,O
RIBOFLAVIN,67,O
AT,67,O
USD,67,O
7000,67,O
PER,67,O
KG,67,O
QTY,67,O
5000,67,O
KGS,67,O
RIBOFLAVIN-PHOSPHATE,67,O
SODIUM,67,O
(VIT,67,O
B,67,O
AT,67,O
USD,67,O
13000,67,O
PER,67,O
KG,67,O
INDENT,67,O
NO,67,O
65894/2019,67,O
DATED,67,O
0NOV-2019,67,O
OF,67,O
M/S,67,O
NEON,67,O
CHEMICALS,67,O
KARACHIPAKISTAN,67,O
CFR,68,O
KARACHI,68,O
SEAPORTPAKISTAN,68,O
PACKING,68,O
MATERIAL,68,O
FOR,68,O
PHARMACEUTICAL,68,O
USE),68,O
1,68,O
QTY,68,O
460800,68,O
PCS,68,O
10,68,O
ML,68,O
CLEAR,68,O
MOULDED,68,O
GLASS,68,O
VIAL,68,O
USP,68,O
TYPE,68,O
III,68,O
AT,68,O
USD,68,O
1100,68,O
PER,68,O
PC,68,O
1,68,O
QTY,68,O
633600,68,O
PCS,68,O
15,68,O
ML,68,O
CLEAR,68,O
MOULDED,68,O
GLASS,68,O
VIAL,68,O
USP,68,O
TYPE,68,O
III,68,O
AT,68,O
USD,68,O
1100,68,O
PER,68,O
PC,68,O
AS,68,O
PER,68,O
INDENT,68,O
N1,68,O
65645/2019,68,O
DATED,68,O
211119,68,O
OF,68,O
M/S,68,O
NEON,68,O
CHEMICALSKARACHIPAKISTAN,68,O
CPT,69,O
KARACHI,69,O
AIRPORT,69,O
QTY,69,O
13000,69,O
PCS,69,O
INFINIX,69,O
HOT,69,O
8,69,O
LITE,69,O
X,69,O
650,69,O
MOBILE,69,O
PHONE,69,O
IN,69,O
SKD,69,O
CONDITION,69,O
(NOT,69,O
INCLUDED,69,O
BATTERY),69,O
AT,69,O
USD,69,O
5380,69,O
PCSAS,69,O
PER,69,O
BENEFICIARY'S,69,O
PROFORMA,69,O
INVOICE,69,O
N3,69,O
XPK-TR9112301,69,O
DATED,69,O
231319,69,O
FOB,70,O
BANGKOK,70,O
SEAPORT,70,O
COMPONENTS,70,O
FOR,70,O
MANUFACTURING,70,O
OF,70,O
ACG,70,O
FLY,70,O
WHEELAS,70,O
PER,70,O
APPLICANT'S,70,O
PURCHASE,70,O
ORDER,70,O
NO,70,O
AHTL/PART/009/HTT/20120,70,O
DATED,70,O
NOVEMBER,70,O
272019,70,O
AND,70,O
BENEFICIARY'S,70,O
P/I,70,O
NO,70,O
THXPK192580601,70,O
DATED,70,O
2OCTOBER-2019,70,O
CFR,71,O
KARACHI,71,O
PORTPAKISTAN,71,O
QTY,71,O
2500,71,O
MT,71,O
SPECIAL,71,O
HIGH,71,O
GRADE,71,O
ZINC,71,O
INGOTS,71,O
9599,71,O
PCT,71,O
(LME,71,O
REGISTERED),71,O
AT,71,O
USD,71,O
305500,71,O
PER,71,O
MT,71,O
DETAILS,71,O
AS,71,O
PER,71,O
BENEFICIARY'S,71,O
PROFORMA,71,O
INVOICE,71,O
N5,71,O
ACE/0453,71,O
DATED,71,O
251519,71,O
CFR,72,O
KARACHI,72,O
SEAPORT,72,O
/,72,O
PORT,72,O
QASIMPAKISTAN,72,O
QTY,72,O
192,72,O
9TONS,72,O
GUM,72,O
ROSIN,72,O
WW,72,O
GRADEAT,72,O
USD,72,O
1000,72,O
PER,72,O
9TONSAS,72,O
PER,72,O
BENEFICIARY'S,72,O
PROFORMA,72,O
INVOICE,72,O
N9,72,O
PI/2019/11/138,72,O
DATED,72,O
2NOV-2019,72,O
CPT,73,O
LAHORE,73,O
AIRPORTPAKISTAN,73,O
PHARMACEUTICAL,73,O
ALLOPATHIC,73,O
RAW,73,O
MATERIAL,73,O
QTY,73,O
300,73,O
KGS,73,O
OF,73,O
OSELTAMIVIR,73,O
PHOSPHATE,73,O
USP,73,O
AT,73,O
THE,73,O
RATE,73,O
ACUD,73,O
180300,73,O
PER,73,O
KG,73,O
COMPLETE,73,O
DETAIL,73,O
AS,73,O
PER,73,O
INDENT,73,O
N3,73,O
CI-29397/2019,73,O
DATED,73,O
212019,73,O
OF,73,O
M/3,73,O
CAUSEWAY,73,O
INTERNATIONAL,73,O
KARACHIPAKISTA3,73,O
FOB,74,O
BUSAN,74,O
PORTSOUTH,74,O
KOREA,74,O
POLYURETHANE,74,O
LEATHER,74,O
14MM,74,O
X,74,O
54,74,O
INCHES,74,O
TYPE,74,O
ECO-I-MT/3(LENS-03+ENAMEL),74,O
QTY,74,O
300,74,O
M,74,O
COLOR,74,O
P/WHITE,74,O
AT,74,O
USD,74,O
1130,74,O
PER,74,O
MAS,74,O
PER,74,O
BENEFICIARY'S,74,O
PROFORMA,74,O
INVOICE,74,O
N1,74,O
DS-1911001,74,O
DATED,74,O
011119,74,O
CFR,75,O
KARACHI,75,O
SEAPORTPAKISTAN,75,O
QTY,75,O
4320,75,O
3TONS,75,O
METHYLENE,75,O
CHLORIDE,75,O
AT,75,O
USD,75,O
52300,75,O
PER,75,O
3TO3,75,O
AS,75,O
PER,75,O
BENEFICIARY'S,75,O
PROFORMA,75,O
INVOICE,75,O
N3,75,O
SC191114C01,75,O
DATED,75,O
112019,75,O
EXW,76,O
QTY,76,O
1774412700,76,O
LITERS,76,O
HIGH,76,O
SPEED,76,O
DIESEL,76,O
AT,76,O
PKR,76,O
11792,76,O
PER,76,O
LITERAS,76,O
PER,76,O
BENEFICIARY'S,76,O
PROFORMA,76,O
INVOICE,76,O
N7,76,O
BPPL/P-INV/119/01,76,O
DATED,76,O
2NOV-2017,76,O
CPT,77,O
KARACHI,77,O
AIRPORTPAKISTAN,77,O
SUPPLY,77,O
OF,77,O
KIMRAY,77,O
PUMP,77,O
SPARES,77,O
AND,77,O
TEMPERATURE,77,O
CONTROLLER,77,O
FOR,77,O
REBOILERDETAIL,77,O
AS,77,O
PER,77,O
APPLICANT'S,77,O
PURCHASE,77,O
ORDER,77,O
NO,77,O
PEL/AFD/BADIN-S/153/PO/162/19,77,O
DATED,77,O
2O1O19,77,O
AND,77,O
BENEFICIARY'S,77,O
PROFORMA,77,O
INVOICE,77,O
NO,77,O
DN-11002419/RPEL/162/19,77,O
DATED,77,O
1O1O19,77,O
CFR,78,O
PORT,78,O
QASIM,78,O
PAKISTAN,78,O
QTY,78,O
1155000,78,O
KGS,78,O
UNISOFT,78,O
KHD,78,O
AT,78,O
USD,78,O
058,78,O
PER,78,O
K0,78,O
QTY,78,O
1235000,78,O
KGS,78,O
EXOLINE,78,O
4000,78,O
WEL,78,O
AT,78,O
USD,78,O
043,78,O
PER,78,O
K0,78,O
AS,78,O
PER,78,O
BENEFICIARY'S,78,O
PROFORMA,78,O
INVOICE,78,O
N0,78,O
40009775,78,O
DATED,78,O
212019,78,O
CFR,79,O
PORT,79,O
QASIMPAKISTAN,79,O
TALL,79,O
FORM,79,O
SPRAY,79,O
DRIER,79,O
AND,79,O
BAG,79,O
FILTER,79,O
ACCESSORYAS,79,O
PER,79,O
BENEFICIARY'S,79,O
PROFORMA,79,O
INVOICE,79,O
NO,79,O
SQ-000144,79,O
DATED,79,O
112019,79,O
AND,79,O
OO,79,O
NO,79,O
4900005077,79,O
DATED,79,O
1O1O2019,79,O
FOB,80,O
SHANGHAI,80,O
SEAPORT,80,O
CHINA,80,O
QTY,80,O
1800,80,O
KGS,80,O
CINDYE,80,O
C-45,80,O
AT,80,O
EURO,80,O
353,80,O
PER,80,O
K3,80,O
AS,80,O
PER,80,O
BENEFICIARY'S,80,O
PROFORMA,80,O
INVOICE,80,O
N3,80,O
201049,80,O
DATED,80,O
212013,80,O
CFR,81,O
KARACHI,81,O
SEAPORTPAKISTAN,81,O
QTY,81,O
1,81,O
SET,81,O
OF,81,O
COMPLETE,81,O
INNIO,81,O
JENBACHER,81,O
NATURAL,81,O
GAS,81,O
GENSET,81,O
MODEL,81,O
JMS616,81,O
GS-NL,81,O
'J101',81,O
AT,81,O
11KV,81,O
WITH,81,O
LEROY,81,O
SOMER,81,O
ALTERNATOR,81,O
ALL,81,O
STANDARD,81,O
ACCESSORIES,81,O
AT,81,O
USD,81,O
5950N00,81,O
PER,81,O
SET,81,O
QTY,81,O
1,81,O
SET,81,O
OF,81,O
SPARE,81,O
PARTS,81,O
FOR,81,O
GEN,81,O
SET,81,O
AT,81,O
USD,81,O
700N00,81,O
PER,81,O
SET,81,O
AS,81,O
PER,81,O
BENEFICIARY'S,81,O
PROFORMA,81,O
INVOICE,81,O
NN,81,O
2019128PAK,81,O
DATED,81,O
21201N,81,O
CFR,82,O
KARACHI,82,O
SEAPORTAKISTAN,82,O
PHARMA,82,O
RAW,82,O
MATERIAL,82,O
QTY,82,O
2160,82,O
MT,82,O
SORBITOL,82,O
SOLUTION,82,O
70,82,O
PCT,82,O
(NON,82,O
CRYSTALLINE,82,O
GRADE)AT,82,O
THE,82,O
RATE,82,O
OF,82,O
USD,82,O
55100,82,O
PER,82,O
MTAS,82,O
PER,82,O
INDENT,82,O
N1,82,O
N1MC/421/120,82,O
DATE1,82,O
11112019,82,O
OF,82,O
M/1,82,O
MANSOOR,82,O
CHEMICALS,82,O
KARACHI-PAKISTA1,82,O
CFR,83,O
KARACHI,83,O
SEAPORTPAKISTAN,83,O
TOTAL,83,O
QTY,83,O
26400,83,O
MTS,83,O
PRIME,83,O
HOT,83,O
ROLLED,83,O
ALLOY,83,O
STEEL,83,O
CHEQUERED,83,O
COILSBORON,83,O
ADDED,83,O
MILL,83,O
EDGE,83,O
AT,83,O
USD,83,O
505,83,O
PER,83,O
MTAND,83,O
WITH,83,O
COMPLETE,83,O
DETAILS,83,O
AS,83,O
PER,83,O
BENEFICIARY'S,83,O
SALES,83,O
CONTRACT,83,O
N4,83,O
WV-1911HRC-PK10,83,O
DATED,83,O
012019,83,O
CFR,84,O
KARACHI,84,O
SEAPORTPAKISTAN,84,O
QTY,84,O
04,84,O
PCS,84,O
MDF,84,O
HOT,84,O
PRESS,84,O
STEEL,84,O
BELT,84,O
(L,84,O
25908,84,O
MMW,84,O
1450,84,O
MMT,84,O
15,84,O
MM),84,O
AT,84,O
USD,84,O
310150,84,O
PER,84,O
PCAS,84,O
PER,84,O
BENEFICIARY'S,84,O
PROFORMA,84,O
INVOICE,84,O
N1,84,O
ZYW191122,84,O
DATED,84,O
211119,84,O
CFR,85,O
KARACHI,85,O
PORTPAKISTAN,85,O
QTY,85,O
1,85,O
SETTELESCOPIC,85,O
CONVEYOR,85,O
SVMVL,85,O
106,85,O
AS,85,O
PER,85,O
BENEFICIARY'S,85,O
PROFORMA,85,O
INVOICE,85,O
NO,85,O
CJS20191019,85,O
DATED,85,O
112019,85,O
CFR,86,O
KEAMARI,86,O
KARACHI,86,O
PORT/PORT,86,O
QASIM,86,O
PAKISTAN,86,O
QTY,86,O
20010,86,O
KGS,86,O
167DTEX/36F,86,O
POLYESTER,86,O
TEXTURED,86,O
BLACK,86,O
HIM,86,O
DOPE,86,O
DYED,86,O
AT,86,O
USD,86,O
163,86,O
PER,86,O
KG,86,O
DETAIL,86,O
AS,86,O
PER,86,O
BENEFICIARY'S,86,O
PROFORMA,86,O
INVOICE/CONTRACT,86,O
N1,86,O
082019110922,86,O
DATED,86,O
23/11/2019,86,O
FOB,87,O
ANY,87,O
UAE,87,O
PORT,87,O
QTY,87,O
ABOUT,87,O
53500,87,O
BARRELS,87,O
OF,87,O
DAS,87,O
CRUDE,87,O
OIL,87,O
CFR,88,O
QTY,88,O
90,88,O
UNITS,88,O
ULTRA,88,O
I,88,O
GLASS,88,O
TOP,88,O
(R29AT,88,O
THE,88,O
RATE,88,O
OF,88,O
PKR,88,O
500000,88,O
PER,88,O
UNIT,88,O
QTY,88,O
65,88,O
UNITS,88,O
ULTRA,88,O
IV,88,O
GLASS,88,O
TOP,88,O
(R29AT,88,O
THE,88,O
RATE,88,O
OF,88,O
PKR,88,O
610000,88,O
PER,88,O
UNIT,88,O
QTY,88,O
1840,88,O
UNITS,88,O
ULTRA,88,O
III,88,O
HARD,88,O
TOP,88,O
(R29AT,88,O
THE,88,O
RATE,88,O
OF,88,O
PKR,88,O
475000,88,O
PER,88,O
UNIT,88,O
QTY,88,O
448,88,O
UNITS,88,O
ULTRA,88,O
III,88,O
GLASS,88,O
TOP,88,O
(R29AT,88,O
THE,88,O
RATE,88,O
OF,88,O
PKR,88,O
700000,88,O
PER,88,O
UNIT,88,O
QTY,88,O
954,88,O
UNITS,88,O
ULTRA,88,O
V,88,O
HARD,88,O
TOP,88,O
(R29AT,88,O
THE,88,O
RATE,88,O
OF,88,O
PKR,88,O
550000,88,O
PER,88,O
UNIT,88,O
QTY,88,O
112,88,O
UNITS,88,O
