,id,words,sentence #,tag
848,848,PAKISTAN.,29,O
849,849,CPT,30,Incoterms
850,850,KARACHI,30,Incoterms
851,851,AIRPORT,30,Incoterms
852,852,SPARE,30,GoodsDescription
853,853,PARTS,30,GoodsDescription
854,854,FOR,30,GoodsDescription
855,855,INNIO,30,GoodsDescription
856,856,JENBACHER,30,GoodsDescription
857,857,POWER,30,GoodsDescription
858,858,GENERATION,30,GoodsDescription
859,859,AS,30,O
860,860,PER,30,O
861,861,BENEFICIARY'S,30,O
862,862,PROFORMA,30,O
863,863,INVOICE,30,O
864,864,NO(S).,30,O
865,865,PFI-003854,30,O
866,866,DATED,30,O
867,867,[DATE],30,O
868,868,AND,30,O
869,869,PFI-003370,30,O
870,870,DATED,30,O
871,871,[DATE],30,O
872,872,FOB,31,Incoterms
873,873,ANY,31,Incoterms
874,874,MALAYSIAN,31,Incoterms
875,875,PORT,31,Incoterms
876,876,QTY,31,O
877,877,[UNITPRICEAMOUNT],31,Quantity
878,878,TONS,31,Quantity
879,879,PALM,31,GoodsDescription
880,880,BASED,31,GoodsDescription
881,881,GOLDEN,31,GoodsDescription
882,882,HARVEST,31,GoodsDescription
883,883,MARGARINE,31,GoodsDescription
884,884,WITH,31,GoodsDescription
885,885,VITAMIN,31,GoodsDescription
886,886,'A',31,O
887,887,PHO25,31,O
888,888,AT,31,O
889,889,THE,31,O
890,890,RATE,31,O
891,891,OF,31,O
892,892,USD,31,UnitPriceAmount
893,893,[UNITPRICEAMOUNT],31,UnitPriceAmount
894,894,PER,31,UnitPriceAmount
895,895,TON,31,UnitPriceAmount
896,896,AS,31,GoodsDescription
897,897,PER,31,UnitPriceAmount
898,898,BENEFICIARY'S,31,O
899,899,PROFORMA,31,O
900,900,INVOICE,31,O
901,901,NO.,31,O
902,902,[INCOTERMS],31,O
903,903,DATED,31,O
904,904,[INCOTERMS],31,O
905,905,CPT,32,Incoterms
906,906,LAHORE,32,Incoterms
907,907,AIRPORT,32,Incoterms
908,908,PAKISTAN,32,Incoterms
909,909,QTY,32,O
910,910,[QUANTITY],32,Quantity
911,911,SET,32,Quantity
912,912,OF,32,O
913,913,REFRIGERATED,32,GoodsDescription
914,914,CENTRIFUGE,32,GoodsDescription
915,915,MACHINE,32,GoodsDescription
916,916,WITH,32,GoodsDescription
917,917,ACCESSORIES,32,GoodsDescription
918,918,ROTINA,32,O
919,919,[INCOTERMS],32,O
920,920,AT,32,GoodsDescription
921,921,THE,32,O
922,922,RATE,32,GoodsDescription
923,923,EUR,32,UnitPriceAmount
924,924,[QUANTITY],32,O
925,925,PER,32,UnitPriceAmount
926,926,PC,32,UnitPriceAmount
927,927,COMPLETE,32,O
928,928,DETAIL,32,O
929,929,AS,32,O
930,930,PER,32,UnitPriceAmount
931,931,BENEFICIARY'S,32,O
932,932,PROFORMA,32,O
933,933,INVOICE,32,O
934,934,NO.,32,O
935,935,[QUANTITY],32,O
936,936,DATED,32,O
937,937,12-10-2019.,32,O
938,938,CFR,33,Incoterms
939,939,KARACHI,33,Incoterms
940,940,SEAPORT,33,Incoterms
941,941,PAKISTAN,33,Incoterms
942,942,QTY,33,O
943,943,[QUANTITY],33,Quantity
944,944,SET,33,Quantity
945,945,OF,33,O
946,946,COMPLETE,33,O
947,947,CSD,33,O
948,948,[QUANTITY],33,O
949,949,SFC/8.5,33,O
950,950,BAR,33,O
951,951,ROTARY,33,GoodsDescription
952,952,SCREW,33,GoodsDescription
953,953,COMPRESSOR,33,GoodsDescription
954,954,AS,33,O
955,955,PER,33,O
956,956,BENEFICIARY'S,33,O
957,957,PROFORMA,33,O
958,958,INVOICE,33,O
959,959,NO.,33,O
960,960,[QUANTITY],33,O
961,961,DATED,33,O
962,962,15-11-2019.,33,O
963,963,CPT,34,Incoterms
964,964,LAHORE,34,Incoterms
965,965,AIRPORT,34,Incoterms
966,966,PAKISTAN,34,Incoterms
967,967,QTY,34,O
968,968,[QUANTITY],34,Quantity
969,969,SET,34,Quantity
970,970,OF,34,O
971,971,LABORATORY,34,GoodsDescription
972,972,EQUIPMENTS,34,GoodsDescription
973,973,(CHEMICALS/KITS),34,O
974,974,AS,34,O
975,975,PER,34,O
976,976,BENEFICIARY'S,34,O
977,977,PROFORMA,34,O
978,978,INVOICE,34,O
979,979,NO.,34,O
980,980,HAS/SOBS/11/812644,34,O
981,981,DATED,34,O
982,982,[INCOTERMS],34,O
983,983,FOB,35,Incoterms
984,984,AMBARLI,35,Incoterms
985,985,SEAPORT/ISTANBUL,35,Incoterms
986,986,AIRPORT,35,Incoterms
987,987,TURKEY,35,Incoterms
988,988,[INCOTERMS],35,O
989,989,QTY,35,O
990,990,QTY,35,O
991,991,[UNITPRICEAMOUNT],35,O
992,992,PCS,35,Quantity
993,993,SHELL,35,GoodsDescription
994,994,BEARING,35,GoodsDescription
995,995,SET,35,GoodsDescription
996,996,PART,35,O
997,997,NO.,35,O
998,998,(U5MK0100/3112137/31122531/31122541/31123411/31131171),35,O
999,999,OF,35,O
1000,1000,AT,35,O
1001,1001,USD,35,UnitPriceAmount
1002,1002,[UNITPRICEAMOUNT],35,UnitPriceAmount
1003,1003,PER,35,UnitPriceAmount
1004,1004,PC,35,Quantity
1005,1005,[INCOTERMS],35,O
1006,1006,QTY,35,O
1007,1007,QTY,35,O
1008,1008,[UNITPRICEAMOUNT],35,O
1009,1009,PCS,35,Quantity
1010,1010,SHELL,35,GoodsDescription
1011,1011,BEARING,35,GoodsDescription
1012,1012,SET,35,GoodsDescription
1013,1013,PART,35,O
1014,1014,NO.,35,O
1015,1015,U5MK0265,35,O
1016,1016,AT,35,O
1017,1017,USD,35,UnitPriceAmount
1018,1018,[UNITPRICEAMOUNT],35,UnitPriceAmount
1019,1019,PER,35,UnitPriceAmount
1020,1020,COMPLETE,35,O
1021,1021,DETAIL,35,O
1022,1022,AS,35,O
1023,1023,PER,35,UnitPriceAmount
1024,1024,BENEFICIARY'S,35,O
1025,1025,PROFORMA,35,O
1026,1026,INVOICE,35,O
1027,1027,NO.,35,O
1028,1028,P16511,35,O
1029,1029,AND,35,O
1030,1030,APPLICANT,35,O
1031,1031,PURCHASE,35,O
1032,1032,ORDER,35,O
1033,1033,NO.,35,O
1034,1034,M2744,35,O
1035,1035,DATED,35,O
1036,1036,[INCOTERMS],35,O
1037,1037,[QUANTITY],36,O
1038,1038,PCT,36,O
1039,1039,SPUN,36,GoodsDescription
1040,1040,POLYESTER,36,GoodsDescription
1041,1041,YARN,36,GoodsDescription
1042,1042,FOR,36,GoodsDescription
1043,1043,SEWING,36,GoodsDescription
1044,1044,THREAD,36,GoodsDescription
1045,1045,.,36,Quantity
1046,1046,[INCOTERMS],36,O
1047,1047,NE21/2,36,O
1048,1048,QUANTITY,36,O
1049,1049,[UNITPRICEAMOUNT],36,Quantity
1050,1050,KGS,36,Quantity
1051,1051,AT,36,O
1052,1052,THE,36,O
1053,1053,RATE,36,O
1054,1054,OF,36,O
1055,1055,USD,36,UnitPriceAmount
1056,1056,[UNITPRICEAMOUNT],36,UnitPriceAmount
1057,1057,PER,36,UnitPriceAmount
1058,1058,KG,36,Quantity
1059,1059,.,36,Quantity
1060,1060,[INCOTERMS],36,O
1061,1061,NE21/3,36,O
1062,1062,QUANTITY,36,O
1063,1063,[QUANTITY],36,Quantity
1064,1064,KGS,36,Quantity
1065,1065,AT,36,O
1066,1066,THE,36,O
1067,1067,RATE,36,O
1068,1068,OF,36,O
1069,1069,USD,36,UnitPriceAmount
1070,1070,[UNITPRICEAMOUNT],36,UnitPriceAmount
1071,1071,PER,36,UnitPriceAmount
1072,1072,KG,36,Quantity
1073,1073,.,36,Quantity
1074,1074,[INCOTERMS],36,O
1075,1075,NE21/4,36,O
1076,1076,QUANTITY,36,O
1077,1077,[UNITPRICEAMOUNT],36,Quantity
1078,1078,KGS,36,Quantity
1079,1079,AT,36,O
1080,1080,THE,36,O
1081,1081,RATE,36,O
1082,1082,OF,36,O
1083,1083,USD,36,UnitPriceAmount
1084,1084,[UNITPRICEAMOUNT],36,UnitPriceAmount
1085,1085,PER,36,UnitPriceAmount
1086,1086,KG,36,Quantity
1087,1087,.,36,Quantity
1088,1088,OTHER,36,O
1089,1089,DETAILS,36,O
1090,1090,ARE,36,O
1091,1091,AS,36,O
1092,1092,PER,36,UnitPriceAmount
1093,1093,BENEFICIARY'S,36,O
1094,1094,PROFORMA,36,O
1095,1095,INVOICE,36,O
1096,1096,NO.,36,O
1097,1097,PIV191118,36,O
1098,1098,DATED,36,O
1099,1099,NOV,36,O
1100,1100,[QUANTITY],36,O
1101,1101,2019.,36,O
1102,1102,.,36,Quantity
1103,1103,TOTAL,36,O
1104,1104,VALUE,36,O
1105,1105,OF,36,O
1106,1106,GOODS,36,O
1107,1107,WITH,36,O
1108,1108,INCOTERMS,36,O
1109,1109,++++++++++++++++++++++++++++++++++++,36,O
1110,1110,USD,36,UnitPriceAmount
1111,1111,[UNITPRICEAMOUNT],36,O
1112,1112,FOB,36,Incoterms
1113,1113,CHINA,36,Incoterms
1114,1114,SEAPORT,36,Incoterms
1115,1115,(INCOTERMS,36,O
1116,1116,[INCOTERMS],36,O
1117,1117,CFR,37,Incoterms
1118,1118,KARACHI,37,Incoterms
1119,1119,SEAPORT,37,Incoterms
1120,1120,PAKISTAN,37,Incoterms
1121,1121,QTY,37,O
1122,1122,[UNITPRICEAMOUNT],37,Quantity
1123,1123,MTS,37,Quantity
1124,1124,COLD,37,GoodsDescription
1125,1125,ROLLED,37,GoodsDescription
1126,1126,STEEL,37,GoodsDescription
1127,1127,COILS,37,GoodsDescription
1128,1128,AS,37,O
1129,1129,PER,37,O
1130,1130,COMPLETE,37,O
1131,1131,DETAIL,37,O
1132,1132,OF,37,O
1133,1133,BENEFICIARY'S,37,O
1134,1134,SALES,37,O
1135,1135,CONTRACT,37,O
1136,1136,NO.,37,O
1137,1137,SPP-190826-MTL-ADD,37,O
1138,1138,DATED,37,O
1139,1139,[INCOTERMS],37,O
1140,1140,CPT,38,Incoterms
1141,1141,LAHORE,38,Incoterms
1142,1142,AIRPORT,38,Incoterms
1143,1143,PAKISTAN,38,Incoterms
1144,1144,QTY,38,O
1145,1145,[UNITPRICEAMOUNT],38,Quantity
1146,1146,PCS,38,Quantity
1147,1147,LABORATORY,38,GoodsDescription
1148,1148,EQUIPMENTS,38,GoodsDescription
1149,1149,WITH,38,GoodsDescription
1150,1150,ACCESSORIES,38,GoodsDescription
1151,1151,COMPLETE,38,O
1152,1152,DESCRIPTION,38,O
1153,1153,OF,38,O
1154,1154,GOODS,38,O
1155,1155,QUALITY,38,O
1156,1156,QUANTITY,38,O
1157,1157,AND,38,O
1158,1158,UNIT,38,O
1159,1159,PRICE,38,O
1160,1160,AS,38,O
1161,1161,PER,38,O
1162,1162,BENEFICIARY'S,38,O
1163,1163,PROFORMA,38,O
1164,1164,INVOICE,38,O
1165,1165,NO.,38,O
1166,1166,[INCOTERMS],38,O
1167,1167,DATED,38,O
1168,1168,07-11-2019.,38,O
1169,1169,CPT,39,Incoterms
1170,1170,LAHORE,39,Incoterms
1171,1171,AIRPORT,39,Incoterms
1172,1172,PAKISTAN,39,Incoterms
1173,1173,QTY,39,O
1174,1174,[QUANTITY],39,Quantity
1175,1175,PC,39,Quantity
1176,1176,OF,39,O
1177,1177,CLIMATIC,39,GoodsDescription
1178,1178,CHAMBER,39,GoodsDescription
1179,1179,(PLANT,39,O
1180,1180,GROWTH,39,GoodsDescription
1181,1181,CHAMBER),39,O
1182,1182,AT,39,GoodsDescription
1183,1183,THE,39,O
1184,1184,RATE,39,O
1185,1185,EUR,39,UnitPriceAmount
1186,1186,[UNITPRICEAMOUNT],39,O
1187,1187,PER,39,UnitPriceAmount
1188,1188,PC,39,Quantity
1189,1189,COMPLETE,39,O
1190,1190,DETAIL,39,O
1191,1191,AS,39,O
1192,1192,PER,39,UnitPriceAmount
1193,1193,BENEFICIARY'S,39,O
1194,1194,PROFORMA,39,O
1195,1195,INVOICE,39,O
1196,1196,NO.,39,O
1197,1197,[QUANTITY],39,O
1198,1198,DATED,39,O
1199,1199,12-10-2019.,39,O
1200,1200,FOB,40,Incoterms
1201,1201,ANY,40,Incoterms
1202,1202,INDIAN,40,Incoterms
1203,1203,SEAPORT,40,Incoterms
1204,1204,PHARMACEUTICAL,40,O
1205,1205,ALLOPATHIC,40,O
1206,1206,RAW,40,O
1207,1207,MATERIAL,40,O
1208,1208,OF,40,O
1209,1209,PHARMACEUTICAL,40,O
1210,1210,GRADE,40,O
1211,1211,QTY,40,O
1212,1212,[UNITPRICEAMOUNT],40,Quantity
1213,1213,KGS,40,Quantity
1214,1214,ATENOLOL,40,GoodsDescription
1215,1215,BP,40,GoodsDescription
1216,1216,AT,40,GoodsDescription
1217,1217,USD,40,UnitPriceAmount
1218,1218,[UNITPRICEAMOUNT],40,UnitPriceAmount
1219,1219,PER,40,UnitPriceAmount
1220,1220,KG,40,UnitPriceAmount
1221,1221,AS,40,O
1222,1222,PER,40,UnitPriceAmount
1223,1223,INDENT,40,O
1224,1224,NO.,40,O
1225,1225,[INCOTERMS],40,O
1226,1226,DATED,40,O
1227,1227,[INCOTERMS],40,O
1228,1228,OF,40,O
1229,1229,M/S,40,O
1230,1230,GUDIA,40,O
1231,1231,PVT,40,O
1232,1232,LTD,40,O
1233,1233,KARACHI,40,O
1234,1234,PAKISTAN,40,O
1235,1235,CFR,41,Incoterms
1236,1236,PORT,41,Incoterms
1237,1237,QASIM,41,Incoterms
1238,1238,PAKISTAN,41,Incoterms
1239,1239,TOTAL,41,O
1240,1240,QTY,41,O
1241,1241,[QUANTITY],41,Quantity
1242,1242,KGS,41,Quantity
1243,1243,COTTOCLARIN,41,GoodsDescription
1244,1244,KD,41,GoodsDescription
1245,1245,AT,41,O
1246,1246,EURO,41,UnitPriceAmount
1247,1247,[UNITPRICEAMOUNT],41,UnitPriceAmount
1248,1248,PER,41,UnitPriceAmount
1249,1249,KG,41,UnitPriceAmount
1250,1250,AS,41,Incoterms
1251,1251,PER,41,UnitPriceAmount
1252,1252,BENEFICIARY,41,O
1253,1253,PROFORMA,41,O
1254,1254,INVOICE,41,O
1255,1255,NO.,41,O
1256,1256,[QUANTITY],41,O
1257,1257,DATED,41,O
1258,1258,[INCOTERMS],41,O
1259,1259,CPT,42,Incoterms
1260,1260,KARACHI,42,Incoterms
1261,1261,AIRPORT,42,Incoterms
1262,1262,MICROSCOPES,42,GoodsDescription
1263,1263,AS,42,O
1264,1264,PER,42,O
1265,1265,BENEFICIARY'S,42,O
1266,1266,PROFORMA,42,O
1267,1267,INVOICE,42,O
1268,1268,NO.,42,O
1269,1269,[INCOTERMS],42,O
1270,1270,DATED,42,O
1271,1271,[DATE],42,O
1272,1272,CPT,43,Incoterms
1273,1273,LAHORE,43,Incoterms
1274,1274,AIRPORT,43,Incoterms
1275,1275,PAKISTAN,43,Incoterms
1276,1276,BUILDING,43,GoodsDescription
1277,1277,CONTROL,43,GoodsDescription
1278,1278,EQUIPMENT,43,GoodsDescription
1279,1279,ACCORDING,43,O
1280,1280,TO,43,O
1281,1281,PERFORMA,43,O
1282,1282,INVOICE,43,O
1283,1283,NO.,43,O
1284,1284,[QUANTITY],43,O
1285,1285,DATED,43,O
1286,1286,[INCOTERMS],43,O
1287,1287,CFR,44,Incoterms
1288,1288,KARACHI,44,Incoterms
1289,1289,SEAPORT,44,Incoterms
1290,1290,/,44,Incoterms
1291,1291,PORT,44,Incoterms
1292,1292,QASIM,44,Incoterms
1293,1293,PAKISTAN,44,Incoterms
1294,1294,[INCOTERMS],44,O
1295,1295,[QUANTITY],44,Quantity
1296,1296,MT,44,Quantity
1297,1297,WASTE,44,GoodsDescription
1298,1298,PAPER-OCC,44,O
1299,1299,IN,44,O
1300,1300,COMPRESSED,44,O
1301,1301,BALES,44,O
1302,1302,AT,44,O
1303,1303,USD,44,UnitPriceAmount
1304,1304,[UNITPRICEAMOUNT],44,UnitPriceAmount
1305,1305,PER,44,GoodsDescription
1306,1306,MT,44,Quantity
1307,1307,[INCOTERMS],44,O
1308,1308,[QUANTITY],44,Quantity
1309,1309,MT,44,Quantity
1310,1310,WASTE,44,GoodsDescription
1311,1311,PAPER-BBC,44,O
1312,1312,IN,44,O
1313,1313,COMPRESSED,44,O
1314,1314,BALES,44,O
1315,1315,AT,44,O
1316,1316,USD,44,UnitPriceAmount
1317,1317,[UNITPRICEAMOUNT],44,UnitPriceAmount
1318,1318,PER,44,GoodsDescription
1319,1319,MT,44,Quantity
1320,1320,AS,44,GoodsDescription
1321,1321,PER,44,GoodsDescription
1322,1322,APPLICANT,44,O
1323,1323,PURCHASE,44,O
1324,1324,ORDER,44,O
1325,1325,NO.,44,O
1326,1326,APB/15/19,44,O
1327,1327,DATED,44,O
1328,1328,[INCOTERMS],44,O
1329,1329,AND,44,O
1330,1330,PERFORMA,44,O
1331,1331,INVOICE,44,O
1332,1332,NO,44,O
1333,1333,[QUANTITY],44,O
1334,1334,DATED,44,O
1335,1335,[INCOTERMS],44,O
1336,1336,CPT,45,Incoterms
1337,1337,LAHORE,45,Incoterms
1338,1338,AIRPORT,45,Incoterms
1339,1339,PAKISTAN,45,Incoterms
1340,1340,PHARMACEUTICAL,45,GoodsDescription
1341,1341,ALLOPATHIC,45,GoodsDescription
1342,1342,RAW,45,GoodsDescription
1343,1343,MATERIAL,45,GoodsDescription
1344,1344,OF,45,O
1345,1345,PHARMACEUTICAL,45,GoodsDescription
1346,1346,GRADE.,45,O
1347,1347,QTY,45,O
1348,1348,[QUANTITY],45,Quantity
1349,1349,KGS,45,Quantity
1350,1350,TIMOLOL,45,GoodsDescription
1351,1351,MALEATE,45,GoodsDescription
1352,1352,USP,45,O
1353,1353,AT,45,GoodsDescription
1354,1354,ACUD,45,UnitPriceAmount
1355,1355,[UNITPRICEAMOUNT],45,UnitPriceAmount
1356,1356,PER,45,UnitPriceAmount
1357,1357,KG.,45,O
1358,1358,AS,45,O
1359,1359,PER,45,UnitPriceAmount
1360,1360,INDENT,45,O
1361,1361,NO.,45,O
1362,1362,[INCOTERMS],45,O
1363,1363,DATED,45,O
1364,1364,[INCOTERMS],45,O
1365,1365,OF,45,O
1366,1366,M/S.,45,O
1367,1367,ALI,45,O
1368,1368,BABA,45,O
1369,1369,IMPEX,45,O
1370,1370,LAHORE,45,Incoterms
1371,1371,PAKISTAN,45,Incoterms
1372,1372,FOB,46,Incoterms
1373,1373,ANY,46,Incoterms
1374,1374,AIRPORT,46,Incoterms
1375,1375,/,46,Incoterms
1376,1376,SEAPORT,46,Incoterms
1377,1377,OF,46,Incoterms
1378,1378,HONGKONG,46,Incoterms
1379,1379,OR,46,Incoterms
1380,1380,CHINA,46,Incoterms
1381,1381,TELECOM,46,GoodsDescription
1382,1382,EQUIPMENT,46,GoodsDescription
1383,1383,-,46,O
1384,1384,TRANSCEIVER,46,O
1385,1385,SWITCHES,46,O
1386,1386,WITH,46,O
1387,1387,ACCESSORIES,46,O
1388,1388,VIDEO,46,O
1389,1389,CONFERENCING,46,O
1390,1390,SYSTEM,46,O
1391,1391,ALL,46,O
1392,1392,OTHER,46,O
1393,1393,DETAILS,46,O
1394,1394,AS,46,O
1395,1395,PER,46,O
1396,1396,BENEFICIARY'S,46,O
1397,1397,PROFORMA,46,O
1398,1398,INVOICE,46,O
1399,1399,NO.,46,O
1400,1400,[INCOTERMS],46,O
1401,1401,DATED,46,O
1402,1402,[INCOTERMS],46,O
1403,1403,CFR,47,Incoterms
1404,1404,KARACHI,47,Incoterms
1405,1405,/,47,Incoterms
1406,1406,BIN,47,Incoterms
1407,1407,QASIM,47,Incoterms
1408,1408,SEAPORT,47,Incoterms
1409,1409,RAW,47,GoodsDescription
1410,1410,MATERIAL,47,GoodsDescription
1411,1411,STEEL,47,GoodsDescription
1412,1412,SHEET,47,GoodsDescription
1413,1413,(GALVANIZED,47,O
1414,1414,AND,47,O
1415,1415,COLD,47,O
1416,1416,ROLL),47,O
1417,1417,AS,47,Incoterms
1418,1418,PER,47,O
1419,1419,BENEFICIARY'S,47,O
1420,1420,PROFORMA,47,O
1421,1421,INVOICE,47,O
1422,1422,NO.,47,O
1423,1423,MB-9Y-IMC-020,47,O
1424,1424,DATED,47,O
1425,1425,[DATE],47,O
1426,1426,CFR,48,Incoterms
1427,1427,KARACHI,48,Incoterms
1428,1428,PORT,48,Incoterms
1429,1429,PAKISTAN,48,Incoterms
1430,1430,1.,48,O
1431,1431,QTY,48,O
1432,1432,[UNITPRICEAMOUNT],48,Quantity
1433,1433,MT,48,Quantity
1434,1434,UNCOATED,48,GoodsDescription
1435,1435,PAPER,48,GoodsDescription
1436,1436,BOARD,48,GoodsDescription
1437,1437,IN,48,GoodsDescription
1438,1438,REELS,48,GoodsDescription
1439,1439,[QUANTITY],48,O
1440,1440,GSM,48,O
1441,1441,AT,48,GoodsDescription
1442,1442,USD,48,UnitPriceAmount
1443,1443,[UNITPRICEAMOUNT],48,UnitPriceAmount
1444,1444,PER,48,UnitPriceAmount
1445,1445,MT,48,Quantity
1446,1446,2.,48,O
1447,1447,QTY,48,O
1448,1448,[UNITPRICEAMOUNT],48,Quantity
1449,1449,MT,48,Quantity
1450,1450,UNCOATED,48,GoodsDescription
1451,1451,PAPER,48,GoodsDescription
1452,1452,BOARD,48,GoodsDescription
1453,1453,IN,48,GoodsDescription
1454,1454,REELS,48,GoodsDescription
1455,1455,[QUANTITY],48,O
1456,1456,GSM,48,O
1457,1457,AT,48,GoodsDescription
1458,1458,USD,48,UnitPriceAmount
1459,1459,[UNITPRICEAMOUNT],48,UnitPriceAmount
1460,1460,PER,48,UnitPriceAmount
1461,1461,MT,48,Quantity
1462,1462,DETAILS,48,O
1463,1463,AS,48,O
1464,1464,PER,48,UnitPriceAmount
1465,1465,BENEFICIARY'S,48,O
1466,1466,PROFORMA,48,O
1467,1467,INVOICE,48,O
1468,1468,NO.,48,O
1469,1469,SO034893,48,O
1470,1470,DATED,48,O
1471,1471,[INCOTERMS],48,O
1472,1472,CPT,49,Incoterms
1473,1473,LAHORE,49,Incoterms
1474,1474,AIRPORT,49,Incoterms
1475,1475,PAKISTAN,49,Incoterms
1476,1476,PHARMACEUTICAL,49,GoodsDescription
1477,1477,ALLOPATHIC,49,GoodsDescription
1478,1478,RAW,49,GoodsDescription
1479,1479,MATERIAL,49,GoodsDescription
1480,1480,[INCOTERMS],49,O
1481,1481,QTY,49,O
1482,1482,[QUANTITY],49,Quantity
1483,1483,KGS,49,Quantity
1484,1484,CEFACLOR,49,GoodsDescription
1485,1485,MONOHYDRATE,49,GoodsDescription
1486,1486,COMPACTED,49,GoodsDescription
1487,1487,USP,49,GoodsDescription
1488,1488,AT,49,GoodsDescription
1489,1489,USD,49,UnitPriceAmount
1490,1490,[UNITPRICEAMOUNT],49,UnitPriceAmount
1491,1491,PER,49,UnitPriceAmount
1492,1492,KG.,49,O
1493,1493,[INCOTERMS],49,O
1494,1494,QTY,49,O
1495,1495,[QUANTITY],49,Quantity
1496,1496,KGS,49,Quantity
1497,1497,CEFACLOR,49,GoodsDescription
1498,1498,MONOHYDRATE,49,GoodsDescription
1499,1499,MICRONISED,49,GoodsDescription
1500,1500,USP,49,GoodsDescription
1501,1501,AT,49,GoodsDescription
1502,1502,USD,49,UnitPriceAmount
1503,1503,[UNITPRICEAMOUNT],49,UnitPriceAmount
1504,1504,PER,49,UnitPriceAmount
1505,1505,KG.,49,O
1506,1506,AS,49,O
1507,1507,PER,49,UnitPriceAmount
1508,1508,INDENT,49,O
1509,1509,NO.,49,O
1510,1510,[INCOTERMS],49,O
1511,1511,DATED,49,O
1512,1512,[INCOTERMS],49,O
1513,1513,M/S,49,O
1514,1514,NEON,49,O
1515,1515,CHEMICALS,49,O
1516,1516,LAHORE,49,Incoterms
1517,1517,PAKISTAN,49,Incoterms
1518,1518,FOB,50,Incoterms
1519,1519,SHANGHAI,50,Incoterms
1520,1520,PORT,50,Incoterms
1521,1521,CHINA,50,Incoterms
1522,1522,TEXTILE,50,GoodsDescription
1523,1523,DYES,50,GoodsDescription
1524,1524,[INCOTERMS],50,O
1525,1525,[UNITPRICEAMOUNT],50,O
1526,1526,KGS,50,Quantity
1527,1527,LONSPERSE,50,GoodsDescription
1528,1528,BLACK,50,GoodsDescription
1529,1529,WHTS,50,GoodsDescription
1530,1530,AT,50,O
1531,1531,THE,50,O
1532,1532,RATE,50,O
1533,1533,USD,50,UnitPriceAmount
1534,1534,[UNITPRICEAMOUNT],50,UnitPriceAmount
1535,1535,PER,50,UnitPriceAmount
1536,1536,KG.,50,O
1537,1537,[INCOTERMS],50,O
1538,1538,[UNITPRICEAMOUNT],50,O
1539,1539,KGS,50,Quantity
1540,1540,LONSPERSE,50,GoodsDescription
1541,1541,BLACK,50,GoodsDescription
1542,1542,EX-SF,50,GoodsDescription
1543,1543,AT,50,O
1544,1544,THE,50,O
1545,1545,RATE,50,O
1546,1546,USD,50,UnitPriceAmount
1547,1547,[UNITPRICEAMOUNT],50,UnitPriceAmount
1548,1548,PER,50,UnitPriceAmount
1549,1549,KG.,50,O
1550,1550,COMPLETE,50,O
1551,1551,DETAIL,50,O
1552,1552,AS,50,O
1553,1553,PER,50,UnitPriceAmount
1554,1554,BENEFICIARY'S,50,O
1555,1555,PROFORMA,50,O
1556,1556,INVOICE,50,O
1557,1557,NO.,50,O
1558,1558,PK602-191122,50,O
1559,1559,DATED,50,O
1560,1560,22-NOV-2019.,50,O
1561,1561,CPT,51,Incoterms
1562,1562,LAHORE,51,Incoterms
1563,1563,AIRPORT,51,Incoterms
1564,1564,PAKISTAN,51,Incoterms
1565,1565,QTY,51,O
1566,1566,[QUANTITY],51,Quantity
1567,1567,KGS,51,Quantity
1568,1568,CEFOTAXIME,51,GoodsDescription
1569,1569,SODIUM,51,GoodsDescription
1570,1570,STERILE,51,GoodsDescription
1571,1571,AT,51,O
1572,1572,USD,51,UnitPriceAmount
1573,1573,[QUANTITY],51,UnitPriceAmount
1574,1574,PER,51,UnitPriceAmount
1575,1575,KG.,51,O
1576,1576,AS,51,O
1577,1577,PER,51,UnitPriceAmount
1578,1578,INENT,51,O
1579,1579,NO.,51,O
1580,1580,[QUANTITY],51,O
1581,1581,RM,51,O
1582,1582,DATED,51,O
1583,1583,[INCOTERMS],51,O
1584,1584,OF,51,O
1585,1585,M/S.,51,O
1586,1586,MORGAN,51,O
1587,1587,CHEMICALS,51,O
1588,1588,LAHORE,51,Incoterms
1589,1589,PAKISTAN,51,Incoterms
1590,1590,CFR,52,Incoterms
1591,1591,PORT,52,Incoterms
1592,1592,QASIM,52,Incoterms
1593,1593,PAKISTAN.,52,O
1594,1594,QTY,52,O
1595,1595,[QUANTITY],52,Quantity
1596,1596,M/TONS,52,Quantity
1597,1597,RBD,52,GoodsDescription
1598,1598,PALM,52,GoodsDescription
1599,1599,OLEIN,52,GoodsDescription
1600,1600,IN,52,GoodsDescription
1601,1601,BULK,52,GoodsDescription
1602,1602,AT,52,O
1603,1603,USD,52,UnitPriceAmount
1604,1604,[UNITPRICEAMOUNT],52,UnitPriceAmount
1605,1605,PER,52,UnitPriceAmount
1606,1606,M/TON.,52,O
1607,1607,AS,52,Incoterms
1608,1608,PER,52,UnitPriceAmount
1609,1609,BENEFICIARY'S,52,O
1610,1610,SALES,52,O
1611,1611,CONTRACT,52,O
1612,1612,NO.,52,O
1613,1613,S/SDL/1911/RPOL1669,52,O
1614,1614,DATED,52,O
1615,1615,[INCOTERMS],52,O
1616,1616,CFR,53,Incoterms
1617,1617,KARACHI,53,Incoterms
1618,1618,PORT,53,Incoterms
1619,1619,PAKISTAN,53,Incoterms
1620,1620,QTY,53,O
1621,1621,[UNITPRICEAMOUNT],53,Quantity
